학교구분,학교명,본분교,지역,설립구분,도로명주소,지번주소,위도,경도,학교개교일
대학원,동신대학교 대학원,본교,전남,사립,전라남도 나주시 건재로 182,전라남도 나주시 대호동 49-33,35.04965136,126.721023,1991-11-15
대학원,동신대학교 교육대학원,본교,전남,사립,전라남도 나주시 건재로 182,전라남도 나주시 대호동 49-33,35.04965136,126.721023,1999-11-19
대학원,동신대학교 사회개발대학원,본교,전남,사립,전라남도 나주시 건재로 182,전라남도 나주시 대호동 49-33,35.04965136,126.721023,1996-12-02
대학원,동아대학교 대학원,본교,부산,사립,부산광역시 사하구 낙동대로550번길 37,부산광역시 사하구 하단동 840,35.11880939,128.968085,1958-10-01
대학원,동아대학교 경영대학원,본교,부산,사립,부산광역시 서구 구덕로 225,부산광역시 서구 부민동2가 1,35.10374099,129.0194146,1969-02-04
대학원,동아대학교 교육대학원,본교,부산,사립,부산광역시 사하구 낙동대로550번길 37,부산광역시 사하구 하단동 840,35.11880939,128.968085,1973-01-09
대학원,동아대학교 법무대학원,본교,부산,사립,부산광역시 서구 구덕로 225,부산광역시 서구 부민동2가 1,35.10374099,129.0194146,2000-07-18
대학원,동아대학교 사회복지대학원,본교,부산,사립,부산광역시 서구 구덕로 225,부산광역시 서구 부민동2가 1,35.10374099,129.0194146,1996-11-02
대학원,동아대학교 산업정보대학원,본교,부산,사립,부산광역시 사하구 낙동대로 550,부산광역시 사하구 하단동 800-15,35.11319064,128.9641333,2004-07-27
대학원,동아대학교 문화예술대학원,본교,부산,사립,부산광역시 서구 대신공원로 32,부산광역시 서구 동대신동3가 1-42,35.12099471,129.017549,2001-07-26
대학원,동아대학교 경찰법무대학원,본교,부산,사립,부산광역시 서구 구덕로 225,부산광역시 서구 부민동2가 1,35.10374099,129.0194146,2000-07-18
대학원,동아대학교 법학전문대학원,본교,부산,사립,부산광역시 서구 구덕로 225,부산광역시 서구 부민동2가 1,35.10374099,129.0194146,2008-09-02
대학원,동아대학교 의학전문대학원,본교,부산,사립,부산광역시 서구 대신공원로 32,부산광역시 서구 동대신동3가 1-42,35.12099471,129.017549,2006-02-16
대학원,동양대학교 일반대학원,본교,경북,사립,경상북도 영주시 풍기읍 동양대로 145,경상북도 영주시 풍기읍 산법리 574,36.88580302,128.5297793,1999-11-02
대학원,동양대학교 교육대학원,본교,경북,사립,경상북도 영주시 풍기읍 동양대로 145,경상북도 영주시 풍기읍 산법리 574,36.88580302,128.5297793,1999-11-19
대학원,동양대학교 정보대학원,본교,경북,사립,경상북도 영주시 풍기읍 동양대로 145,경상북도 영주시 풍기읍 산법리 574,36.88580302,128.5297793,1997-10-25
대학원,동의대학교 대학원,본교,부산,사립,부산광역시 부산진구 엄광로 176,부산광역시 부산진구 가야동 467,35.14432081,129.0363092,1983-10-29
대학원,동의대학교 경영대학원,본교,부산,사립,부산광역시 부산진구 엄광로 176,부산광역시 부산진구 가야동 467,35.14432081,129.0363092,1999-11-02
대학원,동의대학교 교육대학원,본교,부산,사립,부산광역시 부산진구 엄광로 176,부산광역시 부산진구 가야동 467,35.14432081,129.0363092,1999-11-19
대학원,동의대학교 행정대학원,본교,부산,사립,부산광역시 부산진구 엄광로 176,부산광역시 부산진구 가야동 467,35.14432081,129.0363092,1984-11-27
대학원,동의대학교 영상정보대학원,본교,부산,사립,부산광역시 부산진구 엄광로 176,부산광역시 부산진구 가야동 467,35.14432081,129.0363092,2000-07-18
대학원,루터대학교 대학원,본교,경기,사립,경기도 용인시 기흥구 금화로82번길 20,경기도 용인시 기흥구 상갈동 17,37.26443438,127.1133734,2002-10-30
대학원,명지대학교 대학원,본교,경기,사립,경기도 용인시 처인구 명지로 116,경기도 용인시 처인구 남동 555,37.22180726,127.1901837,1968-03-01
대학원,명지대학교 경영대학원,제2캠퍼스,서울,사립,서울특별시 서대문구 거북골로 34,서울특별시 서대문구 남가좌동 50-3,37.58037702,126.9213485,2012-03-01
대학원,명지대학교 교육대학원,제2캠퍼스,서울,사립,서울특별시 서대문구 거북골로 34,서울특별시 서대문구 남가좌동 50-3,37.58037702,126.9213485,1993-03-01
대학원,명지대학교 문화예술대학원,제2캠퍼스,서울,사립,서울특별시 서대문구 거북골로 34,서울특별시 서대문구 남가좌동 50-3,37.58037702,126.9213485,2001-03-01
대학원,명지대학교 사회교육대학원,제2캠퍼스,서울,사립,서울특별시 서대문구 거북골로 34,서울특별시 서대문구 남가좌동 50-3,37.58037702,126.9213485,1988-03-01
대학원,명지대학교 사회복지대학원,제2캠퍼스,서울,사립,서울특별시 서대문구 거북골로 34,서울특별시 서대문구 남가좌동 50-3,37.58037702,126.9213485,2003-03-01
대학원,명지대학교 산업대학원,제2캠퍼스,경기,사립,경기도 용인시 처인구 명지로 116,경기도 용인시 처인구 남동 555,37.22180726,127.1901837,1990-09-01
대학원,명지대학교 기록과학대학원,제2캠퍼스,서울,사립,서울특별시 서대문구 거북골로 34,서울특별시 서대문구 남가좌동 50-3,37.58037702,126.9213485,2000-03-01
대학원,명지대학교 부동산대학원,제2캠퍼스,서울,사립,서울특별시 서대문구 거북골로 34,서울특별시 서대문구 남가좌동 50-3,37.58037702,126.9213485,2012-03-01
대학원,명지대학교 부동산ㆍ유통경영대학원,제2캠퍼스,서울,사립,서울특별시 서대문구 거북골로 34,서울특별시 서대문구 남가좌동 50-3,37.58037702,126.9213485,2005-03-02
대학원,명지대학교 기록정보과학전문대학원,제2캠퍼스,서울,사립,서울특별시 서대문구 거북골로 34,서울특별시 서대문구 남가좌동 50-3,37.58037702,126.9213485,2006-11-29
대학원,목원대학교 일반대학원,본교,대전,사립,대전광역시 서구 도안북로 88,대전광역시 서구 도안동 800,36.32886613,127.3374467,1980-11-03
대학원,목원대학교 교육대학원,본교,대전,사립,대전광역시 서구 도안북로 88,대전광역시 서구 도안동 800,36.32886613,127.3374467,1999-11-19
대학원,목원대학교 신학대학원,본교,대전,사립,대전광역시 서구 도안북로 88,대전광역시 서구 도안동 800,36.32886613,127.3374467,1981-11-25
대학원,목원대학교 언론광고홍보대학원,본교,대전,사립,대전광역시 서구 도안북로 88,대전광역시 서구 도안동 800,36.32886613,127.3374467,1999-11-02
대학원,목원대학교 산업정보언론대학원,본교,대전,사립,대전광역시 서구 도안북로 88,대전광역시 서구 도안동 800,36.32886613,127.3374467,1997-10-25
대학원,배재대학교 대학원,본교,대전,사립,대전광역시 서구 배재로 155-40,대전광역시 서구 도마동 439-6,36.32323828,127.3660745,1987-11-09
대학원,배재대학교 교육대학원,본교,대전,사립,대전광역시 서구 배재로 155-40,대전광역시 서구 도마동 439-6,36.32323828,127.3660745,2009-03-01
대학원,배재대학교 국제통상대학원,본교,대전,사립,대전광역시 서구 배재로 155-40,대전광역시 서구 도마동 439-6,36.32323828,127.3660745,1996-11-02
대학원,배재대학교 관광축제호텔대학원,본교,대전,사립,대전광역시 서구 배재로 155-40,대전광역시 서구 도마동 439-6,36.32323828,127.3660745,2009-03-01
대학원,배재대학교 법무・행정대학원,본교,대전,사립,대전광역시 서구 배재로 155-40,대전광역시 서구 도마동 439-6,36.32323828,127.3660745,2009-03-01
대학원,배재대학교 컨설팅대학원,본교,대전,사립,대전광역시 서구 배재로 155-40,대전광역시 서구 도마동 439-6,36.32323828,127.3660745,2010-03-01
대학원,배재대학교 한류문화산업대학원,본교,대전,사립,대전광역시 서구 배재로 155-40,대전광역시 서구 도마동 439-6,36.32323828,127.3660745,2012-03-01
대학원,부산가톨릭대학교 대학원,본교,부산,사립,부산광역시 금정구 오륜대로 57,부산광역시 금정구 부곡동 9,35.24467531,129.096872,1994-12-16
대학원,부산가톨릭대학교 생명과학대학원,본교,부산,사립,부산광역시 금정구 오륜대로 57,부산광역시 금정구 부곡동 9,35.24467531,129.096872,1999-11-02
대학원,부산외국어대학교 대학원,본교,부산,사립,부산광역시 금정구 금샘로485번길 65,부산광역시 금정구 남산동 857-1,35.26618949,129.0805533,1988-11-30
대학원,부산외국어대학교 교육대학원,본교,부산,사립,부산광역시 금정구 금샘로485번길 65,부산광역시 금정구 남산동 857-1,35.26618949,129.0805533,1990-03-01
대학원,부산외국어대학교 통역번역대학원,본교,부산,사립,부산광역시 금정구 금샘로485번길 65,부산광역시 금정구 남산동 857-1,35.26618949,129.0805533,2003-03-01
대학원,부산외국어대학교 TESOL 대학원,본교,부산,사립,부산광역시 금정구 금샘로485번길 65,부산광역시 금정구 남산동 857-1,35.26618949,129.0805533,1981-12-26
대학원,부산외국어대학교 국제통상경영대학원,본교,부산,사립,부산광역시 금정구 금샘로485번길 65,부산광역시 금정구 남산동 857-1,35.26618949,129.0805533,1981-12-26
대학원,삼육대학교 대학원,본교,서울,사립,서울특별시 노원구 화랑로 815,서울특별시 노원구 공릉동 26-21,37.64335737,127.1088503,1980-11-24
대학원,삼육대학교 경영대학원,본교,서울,사립,서울특별시 노원구 화랑로 815,서울특별시 노원구 공릉동 26-21,37.64335737,127.1088503,1996-11-02
대학원,삼육대학교 신학전문대학원,본교,서울,사립,서울특별시 노원구 화랑로 815,서울특별시 노원구 공릉동 26-21,37.64335737,127.1088503,1988-11-30
대학원,삼육대학교 보건복지대학원,본교,서울,사립,서울특별시 노원구 화랑로 815,서울특별시 노원구 공릉동 26-21,37.64335737,127.1088503,2000-07-18
대학원,상명대학교 대학원,본교,서울,사립,서울특별시 종로구 홍지문2길 20,서울특별시 종로구 홍지동 7-1,37.60410891,126.9551595,1978-12-30
대학원,상명대학교 경영대학원,본교,서울,사립,서울특별시 종로구 홍지문2길 20,서울특별시 종로구 홍지동 7-1,37.60410891,126.9551595,2012-01-27
대학원,상명대학교 교육대학원,본교,서울,사립,서울특별시 종로구 홍지문2길 20,서울특별시 종로구 홍지동 7-1,37.60410891,126.9551595,1989-11-06
대학원,상명대학교 예술디자인대학원,본교,서울,사립,서울특별시 종로구 홍지문2길 20,서울특별시 종로구 홍지동 7-1,37.60410891,126.9551595,2012-01-27
대학원,상명대학교 복지상담대학원,본교,서울,사립,서울특별시 종로구 홍지문2길 20,서울특별시 종로구 홍지동 7-1,37.60410891,126.9551595,2008-05-21
대학원,상지대학교 대학원,본교,강원,사립,강원특별자치도 원주시 상지대길 83,강원특별자치도 원주시 우산동 660,37.36911929,127.9299151,1955-06-10
대학원,상지대학교 교육대학원,본교,강원,사립,강원특별자치도 원주시 상지대길 83,강원특별자치도 원주시 우산동 660,37.36911929,127.9299151,1955-06-10
대학원,상지대학교 평화안보.상담심리대학원,본교,강원,사립,강원특별자치도 원주시 상지대길 83,강원특별자치도 원주시 우산동 660,37.36911929,127.9299151,1955-06-10
대학원,상지대학교 사회복지정책대학원,본교,강원,사립,강원특별자치도 원주시 상지대길 83,강원특별자치도 원주시 우산동 660,37.36911929,127.9299151,1955-06-10
대학원,상지대학교 경영.행정.산업대학원,본교,강원,사립,강원특별자치도 원주시 상지대길 83,강원특별자치도 원주시 우산동 660,37.36911929,127.9299151,1955-06-10
대학원,서강대학교 대학원,본교,서울,사립,서울특별시 마포구 백범로 35,서울특별시 마포구 신수동 1-1,37.55146931,126.943025,1968-03-02
대학원,서강대학교 경제대학원,본교,서울,사립,서울특별시 마포구 백범로 35,서울특별시 마포구 신수동 1-1,37.55146931,126.943025,1990-11-09
대학원,서강대학교 공공정책대학원,본교,서울,사립,서울특별시 마포구 백범로 35,서울특별시 마포구 신수동 1-1,37.55146931,126.943025,1987-11-09
대학원,서강대학교 교육대학원,본교,서울,사립,서울특별시 마포구 백범로 35,서울특별시 마포구 신수동 1-1,37.55146931,126.943025,1989-11-06
대학원,서강대학교 국제대학원,본교,서울,사립,서울특별시 마포구 백범로 35,서울특별시 마포구 신수동 1-1,37.55146931,126.943025,1996-12-03
대학원,서강대학교 신학대학원,본교,서울,사립,서울특별시 마포구 백범로 35,서울특별시 마포구 신수동 1-1,37.55146931,126.943025,1994-12-15
대학원,서강대학교 언론대학원,본교,서울,사립,서울특별시 마포구 백범로 35,서울특별시 마포구 신수동 1-1,37.55146931,126.943025,1991-11-15
대학원,서강대학교 정보통신대학원,본교,서울,사립,서울특별시 마포구 백범로 35,서울특별시 마포구 신수동 1-1,37.55146931,126.943025,1996-12-27
대학원,서강대학교 영상대학원,본교,서울,사립,서울특별시 마포구 백범로 35,서울특별시 마포구 신수동 1-1,37.55146931,126.943025,1999-09-01
대학원,서강대학교 경영전문대학원,본교,서울,사립,서울특별시 마포구 백범로 35,서울특별시 마포구 신수동 1-1,37.55146931,126.943025,2006-09-01
대학원,서강대학교 법학전문대학원,본교,서울,사립,서울특별시 마포구 백범로 35,서울특별시 마포구 신수동 1-1,37.55146931,126.943025,2009-03-01
대학원,서강대학교 기술경영전문대학원,본교,서울,사립,서울특별시 마포구 백범로 35,서울특별시 마포구 신수동 1-1,37.55146931,126.943025,2011-02-22
대학원,서경대학교 일반대학원,본교,서울,사립,서울특별시 성북구 서경로 124,서울특별시 성북구 정릉동 산 16-1,37.61541478,127.0135658,1992-07-28
대학원,서경대학교 경영대학원,본교,서울,사립,서울특별시 성북구 서경로 124,서울특별시 성북구 정릉동 산 16-1,37.61541478,127.0135658,2008-03-01
대학원,서경대학교 미용예술대학원,본교,서울,사립,서울특별시 성북구 서경로 124,서울특별시 성북구 정릉동 산 16-1,37.61541478,127.0135658,2003-09-01
대학원,서울신학대학교 대학원,본교,경기,사립,경기도 부천시 소사구 호현로489번길 52,경기도 부천시 소사구 소사본동 101-1,37.47832495,126.7900035,1971-01-25
대학원,서울신학대학교 사회복지대학원,본교,경기,사립,경기도 부천시 소사구 호현로489번길 52,경기도 부천시 소사구 소사본동 101-1,37.47832495,126.7900035,1995-10-18
대학원,서울신학대학교 신학대학원,본교,경기,사립,경기도 부천시 소사구 호현로489번길 52,경기도 부천시 소사구 소사본동 101-1,37.47832495,126.7900035,1980-11-03
대학원,서울신학대학교 상담대학원,본교,경기,사립,경기도 부천시 소사구 호현로489번길 52,경기도 부천시 소사구 소사본동 101-1,37.47832495,126.7900035,1996-11-02
대학원,서울신학대학교 신학전문대학원,본교,경기,사립,경기도 부천시 소사구 호현로489번길 52,경기도 부천시 소사구 소사본동 101-1,37.47832495,126.7900035,2004-03-02
대학원,서울여자대학교 대학원,본교,서울,사립,서울특별시 노원구 화랑로 621,서울특별시 노원구 공릉동 126,37.62878266,127.0889915,1979-12-05
대학원,서울여자대학교 교육대학원,본교,서울,사립,서울특별시 노원구 화랑로 621,서울특별시 노원구 공릉동 126,37.62878266,127.0889915,1996-10-30
대학원,서울여자대학교 특수치료전문대학원,본교,서울,사립,서울특별시 노원구 화랑로 621,서울특별시 노원구 공릉동 126,37.62878266,127.0889915,2001-03-01
대학원,서울여자대학교 사회복지・기독교대학원,본교,서울,사립,서울특별시 노원구 화랑로 621,서울특별시 노원구 공릉동 126,37.62878266,127.0889915,2007-03-01
대학원,서울장신대학교 일반대학원,본교,경기,사립,경기도 광주시 경안로 145,경기도 광주시 경안동 219-1,37.40918211,127.2454526,2006-03-02
대학원,서울장신대학교 교회음악대학원,본교,경기,사립,경기도 광주시 경안로 145,경기도 광주시 경안동 219-1,37.40918211,127.2454526,2004-03-02
대학원,서울장신대학교 신학대학원,본교,경기,사립,경기도 광주시 경안로 145,경기도 광주시 경안동 219-1,37.40918211,127.2454526,2003-03-01
대학원,서울장신대학교 자연치유선교대학원,본교,경기,사립,경기도 광주시 경안로 145,경기도 광주시 경안동 219-1,37.40918211,127.2454526,2004-03-18
대학원,서울장신대학교 예배찬양사역대학원,본교,경기,사립,경기도 광주시 경안로 145,경기도 광주시 경안동 219-1,37.40918211,127.2454526,2004-03-18
대학원,서울장신대학교 전인치유선교대학원,본교,경기,사립,경기도 광주시 경안로 145,경기도 광주시 경안동 219-1,37.40918211,127.2454526,2004-03-18
대학원,서원대학교 교육대학원,본교,충북,사립,충청북도 청주시 서원구 무심서로 377-3,충청북도 청주시 서원구 모충동 231,36.62597974,127.4821176,1995-03-04
대학원,서원대학교 산업대학원,본교,충북,사립,충청북도 청주시 서원구 무심서로 377-3,충청북도 청주시 서원구 모충동 231,36.62597974,127.4821176,2001-03-05
대학원,선문대학교 대학원,본교,충남,사립,충청남도 아산시 탕정면 선문로221번길 70,충청남도 아산시 탕정면 갈산리 100,36.80104126,127.0757328,1994-10-21
대학원,선문대학교 경영대학원,본교,충남,사립,충청남도 아산시 탕정면 선문로221번길 70,충청남도 아산시 탕정면 갈산리 100,36.80104126,127.0757328,1990-03-08
대학원,선문대학교 교육대학원,본교,충남,사립,충청남도 아산시 탕정면 선문로221번길 70,충청남도 아산시 탕정면 갈산리 100,36.80104126,127.0757328,1999-11-19
대학원,선문대학교 사회복지대학원,본교,충남,사립,충청남도 아산시 탕정면 선문로221번길 70,충청남도 아산시 탕정면 갈산리 100,36.80104126,127.0757328,1999-11-02
대학원,선문대학교 통번역대학원,본교,충남,사립,충청남도 아산시 탕정면 선문로221번길 70,충청남도 아산시 탕정면 갈산리 100,36.80104126,127.0757328,2000-08-08
대학원,선문대학교 행정대학원,본교,충남,사립,충청남도 아산시 탕정면 선문로221번길 70,충청남도 아산시 탕정면 갈산리 100,36.80104126,127.0757328,2006-06-14
대학원,선문대학교 신학전문대학원,본교,충남,사립,충청남도 아산시 탕정면 선문로221번길 70,충청남도 아산시 탕정면 갈산리 100,36.80104126,127.0757328,2000-08-08
대학원,선문대학교 통합의학대학원,본교,충남,사립,충청남도 아산시 탕정면 선문로221번길 70,충청남도 아산시 탕정면 갈산리 100,36.80104126,127.0757328,2010-03-01
대학원,성결대학교 일반대학원,본교,경기,사립,경기도 안양시 만안구 성결대학로 53,경기도 안양시 만안구 안양동 400-10,37.37986572,126.9288104,2000-07-18
대학원,성결대학교 교육대학원,본교,경기,사립,경기도 안양시 만안구 성결대학로 53,경기도 안양시 만안구 안양동 400-10,37.37986572,126.9288104,1997-11-01
대학원,성결대학교 사회복지대학원,본교,경기,사립,경기도 안양시 만안구 성결대학로 53,경기도 안양시 만안구 안양동 400-10,37.37986572,126.9288104,1995-10-08
대학원,성결대학교 신학전문대학원,본교,경기,사립,경기도 안양시 만안구 성결대학로 53,경기도 안양시 만안구 안양동 400-10,37.37986572,126.9288104,2001-07-26
대학원,성결대학교 성결신학대학원,본교,경기,사립,경기도 안양시 만안구 성결대학로 53,경기도 안양시 만안구 안양동 400-10,37.37986572,126.9288104,2004-03-01
대학원,성공회대학교 대학원,본교,서울,사립,서울특별시 구로구 연동로 320,서울특별시 구로구 항동 1-1,37.4875236,126.8261635,1999-11-02
대학원,성공회대학교 교육대학원,본교,서울,사립,서울특별시 구로구 연동로 320,서울특별시 구로구 항동 1-1,37.4875236,126.8261635,1999-11-19
대학원,성공회대학교 시민사회복지대학원,본교,서울,사립,서울특별시 구로구 연동로 320,서울특별시 구로구 항동 1-1,37.4875236,126.8261635,1998-10-25
대학원,성공회대학교 신학전문대학원,본교,서울,사립,서울특별시 구로구 연동로 320,서울특별시 구로구 항동 1-1,37.4875236,126.8261635,2001-07-26
대학원,성공회대학교 NGO대학원,본교,서울,사립,서울특별시 구로구 연동로 320,서울특별시 구로구 항동 1-1,37.4875236,126.8261635,2002-10-30
대학원,성공회대학교 문화대학원,본교,서울,사립,서울특별시 구로구 연동로 320,서울특별시 구로구 항동 1-1,37.4875236,126.8261635,2003-10-17
대학원,성균관대학교 일반대학원,본교,서울,사립,서울특별시 종로구 성균관로 25-2,서울특별시 종로구 명륜3가 53-21,37.58722841,126.9931151,1953-03-01
대학원,성균관대학교 경영대학원,본교,서울,사립,서울특별시 종로구 성균관로 25-2,서울특별시 종로구 명륜3가 53-21,37.58722841,126.9931151,1981-11-25
대학원,성균관대학교 교육대학원,본교,서울,사립,서울특별시 종로구 성균관로 25-2,서울특별시 종로구 명륜3가 53-21,37.58722841,126.9931151,1981-11-25
대학원,성균관대학교 디자인대학원,본교,서울,사립,서울특별시 종로구 성균관로 25-2,서울특별시 종로구 명륜3가 53-21,37.58722841,126.9931151,1997-10-23
대학원,성균관대학교 사회복지대학원,본교,서울,사립,서울특별시 종로구 성균관로 25-2,서울특별시 종로구 명륜3가 53-21,37.58722841,126.9931151,2001-03-01
대학원,성균관대학교 언론정보대학원,본교,서울,사립,서울특별시 종로구 성균관로 25-2,서울특별시 종로구 명륜3가 53-21,37.58722841,126.9931151,1995-10-01
대학원,성균관대학교 유학대학원,본교,서울,사립,서울특별시 종로구 성균관로 25-2,서울특별시 종로구 명륜3가 53-21,37.58722841,126.9931151,1987-11-01
대학원,성균관대학교 임상약학대학원,본교,경기,사립,경기도 수원시 장안구 서부로 2066,경기도 수원시 장안구 천천동 585,37.29401434,126.9745794,2001-03-01
대학원,성균관대학교 정보통신대학원,본교,서울,사립,서울특별시 종로구 성균관로 25-2,서울특별시 종로구 명륜3가 53-21,37.58722841,126.9931151,1995-10-01
대학원,성균관대학교 행정대학원,본교,서울,사립,서울특별시 종로구 성균관로 25-2,서울특별시 종로구 명륜3가 53-21,37.58722841,126.9931151,1984-03-01
대학원,성균관대학교 과학기술대학원,본교,경기,사립,경기도 수원시 장안구 서부로 2066,경기도 수원시 장안구 천천동 585,37.29401434,126.9745794,1984-03-01
대학원,성균관대학교 생활과학대학원,본교,서울,사립,서울특별시 종로구 성균관로 25-2,서울특별시 종로구 명륜3가 53-21,37.58722841,126.9931151,2000-03-01
대학원,성균관대학교 경영(전문)대학원,본교,서울,사립,서울특별시 종로구 성균관로 25-2,서울특별시 종로구 명륜3가 53-21,37.58722841,126.9931151,1997-12-22
대학원,성균관대학교 번역・테솔(TESOL)대학원,본교,서울,사립,서울특별시 종로구 성균관로 25-2,서울특별시 종로구 명륜3가 53-21,37.58722841,126.9931151,2000-03-01
대학원,성균관대학교 국가전략대학원,본교,서울,사립,서울특별시 종로구 성균관로 25-2,서울특별시 종로구 명륜3가 53-21,37.58722841,126.9931151,1994-10-20
대학원,성균관대학교 법학전문대학원,본교,서울,사립,서울특별시 종로구 성균관로 25-2,서울특별시 종로구 명륜3가 53-21,37.58722841,126.9931151,2009-03-01
대학원,성균관대학교 임상간호대학원,본교,경기,사립,경기도 수원시 장안구 서부로 2066,경기도 수원시 장안구 천천동 585,37.29401434,126.9745794,2003-03-01
대학원,성균관대학교 국정관리대학원,본교,서울,사립,서울특별시 종로구 성균관로 25-2,서울특별시 종로구 명륜3가 53-21,37.58722841,126.9931151,2004-03-01
대학원,성균관대학교 의학전문대학원,본교,경기,사립,경기도 수원시 장안구 서부로 2066,경기도 수원시 장안구 천천동 585,37.29401434,126.9745794,2009-03-01
대학원,성균관대학교 경영대학원(iMBA),본교,서울,사립,서울특별시 종로구 성균관로 25-2,서울특별시 종로구 명륜3가 53-21,37.58722841,126.9931151,2004-03-01
대학원,성균관대학교 중국대학원,본교,서울,사립,서울특별시 종로구 성균관로 25-2,서울특별시 종로구 명륜3가 53-21,37.58722841,126.9931151,2005-09-01
대학원,성신여자대학교 대학원,본교,서울,사립,서울특별시 성북구 보문로34다길 2,서울특별시 성북구 돈암동 173-1,37.59165248,127.0221456,1972-01-28
대학원,성신여자대학교 교육대학원,본교,서울,사립,서울특별시 성북구 보문로34다길 2,서울특별시 성북구 돈암동 173-1,37.59165248,127.0221456,1983-10-29
대학원,성신여자대학교 문화산업대학원,본교,서울,사립,서울특별시 성북구 보문로34다길 2,서울특별시 성북구 돈암동 173-1,37.59165248,127.0221456,1994-10-21
대학원,성신여자대학교 생애복지대학원,본교,서울,사립,서울특별시 성북구 보문로34다길 2,서울특별시 성북구 돈암동 173-1,37.59165248,127.0221456,2012-03-01
대학원,성신여자대학교 융합디자인예술대학원,본교,서울,사립,서울특별시 성북구 보문로34다길 2,서울특별시 성북구 돈암동 173-1,37.59165248,127.0221456,1979-12-05
대학원,세명대학교 일반대학원,본교,충북,사립,충청북도 제천시 세명로 65,충청북도 제천시 신월동 579,37.17384235,128.1961585,1990-11-28
대학원,세명대학교 교육대학원,본교,충북,사립,충청북도 제천시 세명로 65,충청북도 제천시 신월동 579,37.17384235,128.1961585,1990-11-28
대학원,세명대학교 저널리즘스쿨대학원,본교,충북,사립,충청북도 제천시 세명로 65,충청북도 제천시 신월동 579,37.17384235,128.1961585,1990-11-28
대학원,세명대학교 경영행정복지대학원,본교,충북,사립,충청북도 제천시 세명로 65,충청북도 제천시 신월동 579,37.17384235,128.1961585,1990-11-28
대학원,세종대학교 일반대학원,본교,서울,사립,서울특별시 광진구 능동로 209,서울특별시 광진구 군자동 98,37.55160814,127.0731832,1966-06-25
대학원,세종대학교 관광대학원,본교,서울,사립,서울특별시 광진구 능동로 209,서울특별시 광진구 군자동 98,37.55160814,127.0731832,1997-10-25
대학원,세종대학교 교육대학원,본교,서울,사립,서울특별시 광진구 능동로 209,서울특별시 광진구 군자동 98,37.55160814,127.0731832,1966-10-30
대학원,세종대학교 산업경영대학원,본교,서울,사립,서울특별시 광진구 능동로 209,서울특별시 광진구 군자동 98,37.55160814,127.0731832,2001-07-01
대학원,세종대학교 산업대학원,본교,서울,사립,서울특별시 광진구 능동로 209,서울특별시 광진구 군자동 98,37.55160814,127.0731832,2001-07-01
대학원,세종대학교 언론홍보대학원,본교,서울,사립,서울특별시 광진구 능동로 209,서울특별시 광진구 군자동 98,37.55160814,127.0731832,1997-10-25
대학원,세종대학교 정책과학대학원,본교,서울,사립,서울특별시 광진구 능동로 209,서울특별시 광진구 군자동 98,37.55160814,127.0731832,1994-10-21
대학원,세종대학교 행정대학원,본교,서울,사립,서울특별시 광진구 능동로 209,서울특별시 광진구 군자동 98,37.55160814,127.0731832,1994-10-21
대학원,세종대학교 공연예술대학원,본교,서울,사립,서울특별시 광진구 능동로 209,서울특별시 광진구 군자동 98,37.55160814,127.0731832,1999-11-02
대학원,세종대학교 영상대학원,본교,서울,사립,서울특별시 광진구 능동로 209,서울특별시 광진구 군자동 98,37.55160814,127.0731832,2000-07-18
대학원,세종대학교 경영전문대학원,본교,서울,사립,서울특별시 광진구 능동로 209,서울특별시 광진구 군자동 98,37.55160814,127.0731832,1978-12-12
대학원,세종대학교 문화예술콘텐츠대학원,본교,서울,사립,서울특별시 광진구 능동로 209,서울특별시 광진구 군자동 98,37.55160814,127.0731832,2008-03-01
대학원,세종대학교 도시부동산대학원,본교,서울,사립,서울특별시 광진구 능동로 209,서울특별시 광진구 군자동 98,37.55160814,127.0731832,2008-03-01
대학원,수원가톨릭대학교 대학원,본교,경기,사립,경기도 화성시 봉담읍 왕림1길 67,경기도 화성시 봉담읍 왕림리 220-1,37.19578749,126.9331917,1987-11-09
대학원,수원대학교 일반대학원,본교,경기,사립,경기도 화성시 봉담읍 와우안길 17,경기도 화성시 봉담읍 와우리 1-2,37.21011748,126.9794804,1988-11-26
대학원,수원대학교 경영대학원,본교,경기,사립,경기도 화성시 봉담읍 와우안길 17,경기도 화성시 봉담읍 와우리 1-2,37.21011748,126.9794804,2002-10-30
대학원,수원대학교 교육대학원,본교,경기,사립,경기도 화성시 봉담읍 와우안길 17,경기도 화성시 봉담읍 와우리 1-2,37.21011748,126.9794804,1989-11-03
대학원,수원대학교 금융공학대학원,본교,경기,사립,경기도 화성시 봉담읍 와우안길 17,경기도 화성시 봉담읍 와우리 1-2,37.21011748,126.9794804,1997-10-25
대학원,수원대학교 미술대학원,본교,경기,사립,경기도 화성시 봉담읍 와우안길 17,경기도 화성시 봉담읍 와우리 1-2,37.21011748,126.9794804,2000-03-01
대학원,수원대학교 사회복지대학원,본교,경기,사립,경기도 화성시 봉담읍 와우안길 17,경기도 화성시 봉담읍 와우리 1-2,37.21011748,126.9794804,2002-10-30
대학원,수원대학교 행정대학원,본교,경기,사립,경기도 화성시 봉담읍 와우안길 17,경기도 화성시 봉담읍 와우리 1-2,37.21011748,126.9794804,1986-11-29
